,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0745,0.132,-0.566,0.572,-0.334,0.185
mkt-rf,0.9894,0.012,85.66,0.0,0.967,1.012
FX Factor,0.0025,0.005,0.539,0.59,-0.007,0.012
