,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1992,0.161,-1.238,0.217,-0.516,0.118
mkt-rf,0.9864,0.014,69.926,0.0,0.959,1.014
FX Factor,0.0069,0.006,1.213,0.226,-0.004,0.018
