,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1173,0.1,1.176,0.241,-0.079,0.314
mkt-rf,0.9781,0.016,61.341,0.0,0.947,1.009
FX Factor,-0.0048,0.004,-1.204,0.23,-0.013,0.003
