,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0729,0.053,-1.38,0.169,-0.177,0.031
mkt-rf,0.9912,0.009,114.83,0.0,0.974,1.008
FX Factor,0.0021,0.002,1.237,0.217,-0.001,0.005
