,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.8315,0.323,-2.571,0.011,-1.469,-0.194
mkt-rf,0.9702,0.028,34.235,0.0,0.914,1.026
FX Factor,0.0294,0.011,2.574,0.011,0.007,0.052
