,coef,std err,t,P>|t|,[0.025,0.975]
const,0.042,0.061,0.687,0.493,-0.078,0.162
mkt-rf,1.0023,0.01,100.317,0.0,0.983,1.022
FX Factor,-0.0013,0.002,-0.666,0.506,-0.005,0.003
