,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0937,0.151,0.621,0.535,-0.204,0.391
mkt-rf,0.9711,0.025,39.383,0.0,0.923,1.02
FX Factor,-0.0037,0.005,-0.753,0.452,-0.013,0.006
