,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1572,0.126,1.249,0.213,-0.091,0.405
mkt-rf,0.9822,0.03,32.801,0.0,0.923,1.041
FX Factor,-0.0056,0.005,-1.195,0.233,-0.015,0.004
