,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2433,0.12,-2.034,0.043,-0.479,-0.008
mkt-rf,1.0558,0.019,55.22,0.0,1.018,1.093
FX Factor,0.0104,0.005,2.205,0.028,0.001,0.02
