,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0886,0.379,-0.234,0.815,-0.835,0.658
mkt-rf,0.989,0.033,29.793,0.0,0.924,1.054
FX Factor,0.003,0.013,0.226,0.821,-0.023,0.029
