,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0564,0.074,-0.76,0.448,-0.203,0.09
mkt-rf,1.0043,0.012,84.636,0.0,0.981,1.028
FX Factor,0.0021,0.003,0.704,0.482,-0.004,0.008
