,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0645,0.151,0.427,0.669,-0.233,0.362
mkt-rf,0.9921,0.013,75.061,0.0,0.966,1.018
FX Factor,-0.0024,0.005,-0.445,0.657,-0.013,0.008
