,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0973,0.082,1.187,0.236,-0.064,0.259
mkt-rf,0.9872,0.013,75.398,0.0,0.961,1.013
FX Factor,-0.0038,0.003,-1.16,0.247,-0.01,0.003
