,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0515,0.078,0.662,0.509,-0.102,0.205
mkt-rf,1.0027,0.013,78.883,0.0,0.978,1.028
FX Factor,-0.0016,0.003,-0.645,0.52,-0.007,0.003
