,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0239,0.136,-0.176,0.861,-0.292,0.244
mkt-rf,1.0025,0.032,31.0,0.0,0.939,1.066
FX Factor,0.0009,0.005,0.171,0.864,-0.009,0.011
