,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0632,0.051,-1.235,0.218,-0.164,0.038
mkt-rf,1.0109,0.008,123.671,0.0,0.995,1.027
FX Factor,0.0026,0.002,1.272,0.205,-0.001,0.007
