,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0707,0.086,0.819,0.414,-0.099,0.241
mkt-rf,0.9531,0.021,46.376,0.0,0.913,0.994
FX Factor,-0.0031,0.003,-0.967,0.335,-0.009,0.003
