,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0862,0.086,-0.999,0.319,-0.256,0.084
mkt-rf,1.0051,0.014,71.337,0.0,0.977,1.033
FX Factor,0.0029,0.003,1.045,0.297,-0.003,0.008
