,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0438,0.077,-0.569,0.57,-0.195,0.108
mkt-rf,0.9955,0.018,54.4,0.0,0.959,1.032
FX Factor,0.0014,0.003,0.497,0.62,-0.004,0.007
