,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0968,0.123,0.785,0.433,-0.146,0.34
mkt-rf,0.9671,0.029,32.963,0.0,0.909,1.025
FX Factor,-0.0037,0.005,-0.815,0.416,-0.013,0.005
