,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0067,0.097,-0.069,0.945,-0.199,0.185
mkt-rf,0.9699,0.016,60.946,0.0,0.939,1.001
FX Factor,-0.0005,0.003,-0.152,0.88,-0.007,0.006
