,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0058,0.075,-0.077,0.939,-0.153,0.142
mkt-rf,1.0048,0.012,83.911,0.0,0.981,1.028
FX Factor,0.0004,0.003,0.123,0.902,-0.005,0.006
