,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0733,0.054,-1.366,0.173,-0.179,0.032
mkt-rf,0.9946,0.009,113.476,0.0,0.977,1.012
FX Factor,0.0022,0.002,1.274,0.204,-0.001,0.006
