,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0611,0.061,-1.01,0.313,-0.18,0.058
mkt-rf,1.012,0.01,104.658,0.0,0.993,1.031
FX Factor,0.0025,0.002,1.064,0.288,-0.002,0.007
