,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2673,0.219,-1.22,0.224,-0.699,0.164
mkt-rf,1.0006,0.019,52.112,0.0,0.963,1.038
FX Factor,0.0096,0.008,1.243,0.215,-0.006,0.025
