,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.054,0.057,-0.948,0.344,-0.166,0.058
mkt-rf,0.989,0.009,106.292,0.0,0.971,1.007
FX Factor,0.0015,0.002,0.803,0.423,-0.002,0.005
