,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0313,0.127,0.246,0.806,-0.219,0.282
mkt-rf,1.0222,0.03,33.78,0.0,0.963,1.082
FX Factor,-0.0007,0.005,-0.155,0.877,-0.01,0.009
