,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0002,0.07,-0.002,0.998,-0.139,0.139
mkt-rf,1.0115,0.012,87.804,0.0,0.989,1.034
FX Factor,0.0003,0.002,0.115,0.909,-0.004,0.005
