,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0719,0.073,-0.988,0.324,-0.215,0.071
mkt-rf,0.9929,0.012,83.546,0.0,0.969,1.016
FX Factor,0.0022,0.002,0.924,0.356,-0.002,0.007
