,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0331,0.068,-0.487,0.627,-0.167,0.101
mkt-rf,0.9938,0.016,61.409,0.0,0.962,1.026
FX Factor,0.001,0.003,0.4,0.69,-0.004,0.006
