,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0427,0.062,-0.691,0.49,-0.164,0.079
mkt-rf,1.0023,0.01,101.465,0.0,0.983,1.022
FX Factor,0.0015,0.002,0.626,0.532,-0.003,0.006
