,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3366,0.175,-1.924,0.056,-0.681,0.008
mkt-rf,1.0866,0.042,26.11,0.0,1.005,1.169
FX Factor,0.0127,0.006,1.97,0.05,1.45e-06,0.025
