,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0165,0.045,0.363,0.717,-0.073,0.106
mkt-rf,1.0008,0.007,137.939,0.0,0.986,1.015
FX Factor,-0.0005,0.002,-0.267,0.79,-0.004,0.003
