,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0742,0.036,-2.083,0.038,-0.144,-0.004
mkt-rf,0.9924,0.006,170.377,0.0,0.981,1.004
FX Factor,0.0022,0.001,1.932,0.055,-4.36e-05,0.004
