,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0355,0.128,0.277,0.782,-0.217,0.288
mkt-rf,0.9866,0.021,47.031,0.0,0.945,1.028
FX Factor,-0.0015,0.004,-0.356,0.722,-0.01,0.007
