,coef,std err,t,P>|t|,[0.025,0.975]
const,0.043,0.102,0.422,0.673,-0.158,0.244
mkt-rf,0.9977,0.016,61.267,0.0,0.966,1.03
FX Factor,-0.0015,0.004,-0.369,0.712,-0.009,0.006
