,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0826,0.067,-1.232,0.219,-0.215,0.049
mkt-rf,1.0104,0.011,94.269,0.0,0.989,1.031
FX Factor,0.0032,0.003,1.196,0.233,-0.002,0.008
