,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0935,0.184,0.51,0.611,-0.268,0.455
mkt-rf,0.98,0.044,22.448,0.0,0.894,1.066
FX Factor,-0.0035,0.007,-0.515,0.607,-0.017,0.01
