,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0329,0.158,-0.208,0.835,-0.344,0.278
mkt-rf,1.0322,0.025,40.928,0.0,0.982,1.082
FX Factor,0.0025,0.006,0.399,0.69,-0.01,0.015
