,coef,std err,t,P>|t|,[0.025,0.975]
const,-1.0961,0.471,-2.327,0.021,-2.024,-0.168
mkt-rf,0.9687,0.041,23.465,0.0,0.887,1.05
FX Factor,0.039,0.017,2.346,0.02,0.006,0.072
