,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0132,0.069,-0.192,0.848,-0.149,0.122
mkt-rf,0.9921,0.011,88.152,0.0,0.97,1.014
FX Factor,0.0003,0.002,0.121,0.904,-0.004,0.005
