,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0373,0.055,-0.672,0.502,-0.147,0.072
mkt-rf,1.0095,0.009,113.832,0.0,0.992,1.027
FX Factor,0.0017,0.002,0.753,0.452,-0.003,0.006
