,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0945,0.197,0.481,0.631,-0.293,0.482
mkt-rf,0.9995,0.017,58.024,0.0,0.966,1.033
FX Factor,-0.0034,0.007,-0.488,0.626,-0.017,0.01
