,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0451,0.123,-0.366,0.714,-0.288,0.197
mkt-rf,1.0192,0.029,34.805,0.0,0.962,1.077
FX Factor,0.0018,0.005,0.4,0.69,-0.007,0.011
