,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0364,0.063,0.574,0.566,-0.088,0.161
mkt-rf,0.9796,0.015,64.966,0.0,0.95,1.009
FX Factor,-0.0015,0.002,-0.66,0.51,-0.006,0.003
