,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.7144,0.266,-2.687,0.008,-1.238,-0.191
mkt-rf,1.0006,0.023,42.939,0.0,0.955,1.047
FX Factor,0.0257,0.009,2.739,0.007,0.007,0.044
