,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0691,0.078,-0.883,0.378,-0.223,0.085
mkt-rf,1.0079,0.013,80.601,0.0,0.983,1.033
FX Factor,0.0027,0.003,0.864,0.388,-0.003,0.009
