,coef,std err,t,P>|t|,[0.025,0.975]
const,0.209,0.115,1.824,0.069,-0.017,0.435
mkt-rf,0.9367,0.027,34.37,0.0,0.883,0.99
FX Factor,-0.008,0.004,-1.892,0.06,-0.016,0.0
