,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0064,0.081,0.079,0.937,-0.153,0.166
mkt-rf,0.983,0.019,50.996,0.0,0.945,1.021
FX Factor,-0.0005,0.003,-0.16,0.873,-0.006,0.005
