,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0223,0.118,-0.189,0.85,-0.255,0.21
mkt-rf,0.9863,0.01,95.381,0.0,0.966,1.007
FX Factor,0.0006,0.004,0.136,0.892,-0.008,0.009
