,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0356,0.084,-0.422,0.673,-0.202,0.13
mkt-rf,1.0054,0.013,74.635,0.0,0.979,1.032
FX Factor,0.0015,0.003,0.438,0.661,-0.005,0.008
