,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0442,0.136,-0.325,0.746,-0.313,0.224
mkt-rf,0.9773,0.012,81.875,0.0,0.954,1.001
FX Factor,0.0012,0.005,0.253,0.801,-0.008,0.011
