,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0094,0.083,0.114,0.91,-0.154,0.172
mkt-rf,1.0029,0.013,75.828,0.0,0.977,1.029
FX Factor,-0.0002,0.003,-0.052,0.959,-0.007,0.006
