,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0219,0.047,-0.469,0.64,-0.114,0.07
mkt-rf,0.9963,0.008,130.291,0.0,0.981,1.011
FX Factor,0.0006,0.002,0.394,0.694,-0.002,0.004
