,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2051,0.148,-1.384,0.168,-0.497,0.087
mkt-rf,0.9773,0.024,40.365,0.0,0.93,1.025
FX Factor,0.0062,0.005,1.297,0.196,-0.003,0.016
