,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0324,0.061,-0.535,0.593,-0.152,0.087
mkt-rf,1.0111,0.01,104.414,0.0,0.992,1.03
FX Factor,0.0016,0.002,0.663,0.508,-0.003,0.006
