,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0725,0.051,-1.409,0.16,-0.174,0.029
mkt-rf,0.9974,0.008,118.621,0.0,0.981,1.014
FX Factor,0.0023,0.002,1.37,0.172,-0.001,0.006
