,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0261,0.134,-0.195,0.846,-0.291,0.238
mkt-rf,1.0039,0.022,45.767,0.0,0.961,1.047
FX Factor,0.001,0.004,0.22,0.826,-0.008,0.009
