,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0077,0.096,0.081,0.935,-0.18,0.196
mkt-rf,0.9947,0.015,65.141,0.0,0.965,1.025
FX Factor,-0.0005,0.004,-0.135,0.893,-0.008,0.007
