,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.867,0.39,-2.224,0.027,-1.635,-0.099
mkt-rf,0.9645,0.034,28.229,0.0,0.897,1.032
FX Factor,0.0306,0.014,2.22,0.027,0.003,0.058
