,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0182,0.159,-0.114,0.909,-0.332,0.296
mkt-rf,1.0334,0.038,27.256,0.0,0.959,1.108
FX Factor,0.0011,0.006,0.191,0.849,-0.01,0.013
