,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0553,0.212,0.261,0.795,-0.363,0.473
mkt-rf,0.9528,0.05,18.874,0.0,0.853,1.052
FX Factor,-0.0025,0.008,-0.32,0.749,-0.018,0.013
