,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0392,0.379,-0.103,0.918,-0.786,0.708
mkt-rf,0.9857,0.033,29.653,0.0,0.92,1.051
FX Factor,0.0012,0.013,0.093,0.926,-0.025,0.028
