,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0451,0.089,-0.508,0.612,-0.22,0.13
mkt-rf,1.0097,0.014,71.129,0.0,0.982,1.038
FX Factor,0.0018,0.004,0.526,0.6,-0.005,0.009
